service,total_logs,error_count,fatal_count,warn_count,error_rate,avg_severity,logs_per_second
database,12,0,0,5,0.041072702222053836,0.31773161400658806,0.0699481585522601
api_gateway,39,2,0,3,0.024187687065207825,0.187750084169567,0.27976686038717
payments,16,2,0,3,0.04552558637219283,0.02311527880794566,0.23641492096536443
api_gateway,12,2,0,1,0.0004666562388679196,0.01829880282959251,0.6377411659479512
payments,10,0,0,0,0.010760301562113744,0.01795240658908721,0.07949561470429704
api_gateway,23,1,0,0,0.07138834967521078,0.020217917106458844,0.25252936663827896
database,9,1,0,2,0.055039361490854415,0.08278204979562923,0.05798712025743194
database,6,1,0,1,0.06622513954753002,0.2570385566596055,0.3262596160880079
api_gateway,11,1,0,3,0.015497155226037522,0.009343102339328141,0.7977183296084156
auth,5,0,0,1,0.03256667322780941,0.20748884717963964,0.2873822657991192
database,12,0,0,0,0.06062591952243637,0.3340139129875742,0.04776359979465211
auth,11,1,0,0,0.04532846463376582,0.22829206935949595,0.06888167021380387
payments,15,0,0,4,0.13411493041592387,0.13610999289361234,0.19487198657571447
payments,22,1,1,4,0.14186620755126914,0.06506088727596025,0.5571509594647823
api_gateway,28,2,0,0,0.05143319858432104,0.1990325227366177,0.5827944008690669
payments,27,0,1,4,0.002228418376125568,0.2615319855310711,0.28558853693922825
payments,19,2,0,2,0.09100743029550058,0.2677648257014574,0.5818417599154206
payments,38,1,0,4,0.0275369441032719,0.030433890706202907,0.5535101431654333
auth,23,1,0,0,0.0007130020221006062,0.09927356570351238,0.05523630685480842
payments,10,1,0,2,0.028686319361418203,0.05664454024715973,0.30253752170675124
payments,33,3,0,2,0.04293364608599915,0.3291552273174008,0.1560410464665526
api_gateway,33,2,0,1,0.06633534006027157,0.16014969168283824,0.3951066639506404
payments,8,1,0,0,0.12309623405317181,0.19847037044044613,0.10512554115358634
api_gateway,37,2,0,3,0.03795098736742669,0.10334805116953308,0.7407581931028655
api_gateway,21,1,0,3,0.0247178166834144,0.14805613169283818,0.36222773799684427
auth,16,0,0,0,0.09270691160511851,0.21398451671467086,0.3051921894735694
api_gateway,24,0,0,3,0.012177602316057454,0.23433836009017595,0.5199841775197537
api_gateway,23,2,0,3,0.07513780136385406,0.05271750861205532,0.5890700537958551
auth,22,1,0,3,0.06521139786237483,0.221377181243655,0.06168852637340246
api_gateway,29,1,0,2,0.036741097502774774,0.0889996305638151,0.1742466819545498
payments,22,0,1,3,0.1002820042670978,0.19567860719224625,0.3109049519860404
database,5,0,0,5,0.023618398189730785,0.3295391750191071,0.23654507699154226
database,21,1,0,6,0.001415452890941662,0.2942957286964109,0.19112631940019617
database,26,1,0,5,0.052653980761103225,0.23173103698236708,0.184302333879552
api_gateway,8,1,0,0,0.014907573381094786,0.10866993764797644,0.22317098754153586
api_gateway,25,1,0,1,0.050687283502244454,0.191430650886717,0.6841754417214913
payments,14,3,0,2,0.12166568494579771,0.12073386435715805,0.32842706984998404
api_gateway,48,2,0,1,0.061455378670625456,0.12952451834139708,0.6347846683717715
database,27,0,0,0,0.02250685926451319,0.2744066688199232,0.3708504861744422
auth,10,0,0,1,0.07554990686967872,0.266685676707192,0.15957959814865852
database,18,1,0,4,0.04860908208265878,0.3000914593122569,0.34384236939384344
api_gateway,29,1,0,1,0.05095379152451433,0.24837004756662331,0.3604098412778344
database,25,1,0,4,0.03388619084653764,0.1324830652121386,0.4629047101384713
auth,7,0,0,3,0.031921103588727254,0.19663971044292886,0.3899573599093543
api_gateway,12,2,0,2,0.02035530142885836,0.14468611476659354,0.7787142748071352
api_gateway,47,2,0,1,0.007454797747663618,0.04635883356596693,0.5329169635127308
api_gateway,29,1,0,0,0.006916156152252731,0.16370839702626702,0.6203941812166064
auth,14,1,0,2,0.08098764150385694,0.21032015493296322,0.11723175975952203
api_gateway,46,1,0,0,0.04148589269005209,0.1607591477050386,0.26257331646572035
database,20,1,0,5,0.008281061521334605,0.10922555640339784,0.04948205306449775
auth,10,1,0,0,0.024382385260040485,0.17050882765427813,0.3633255626256271
payments,30,1,0,0,0.010582509556484187,0.20807229462670387,0.24829310481840627
auth,22,0,0,2,0.04523141747634776,0.044317058519139495,0.33952832306280256
api_gateway,25,2,0,1,0.004079163223783215,0.06649842705297782,0.6877065821068064
api_gateway,19,0,0,0,0.055611605394106374,0.22397983162665552,0.24925058511963002
auth,17,1,0,1,0.05517900635794957,0.10484234878745077,0.36187635503292825
database,25,1,0,0,0.06827386156073144,0.08411233435241186,0.46912253668045734
database,16,0,0,3,0.04566200143730429,0.2832610814689451,0.44191823935858193
api_gateway,30,1,0,2,0.06778259673517091,0.11806711528584238,0.23617782473519308
auth,17,0,0,2,0.0682226376705991,0.004194237551853552,0.348420233144902
database,24,1,0,4,0.03966021029282839,0.06818828185572619,0.49743581689132177
database,24,0,0,6,0.05751829977415199,0.2848084962200928,0.16913623108110648
api_gateway,31,0,0,3,0.0572279992312841,0.2318133893191348,0.5864179649503648
auth,17,0,0,1,0.04202326328014601,0.2838588851845696,0.19232327308700617
database,24,0,0,5,0.05104824073098099,0.29147415996597087,0.3486518268972081
database,16,1,0,4,0.032458375439093475,0.31630968225826467,0.4088521078596776
payments,14,2,0,2,0.14108059516544214,0.18415447027001625,0.17187638674169603
api_gateway,48,1,0,3,0.020491021831679283,0.10482689034946194,0.3265769929903186
payments,9,3,0,3,0.10720441335099333,0.07248721744544691,0.22701564936072616
api_gateway,12,2,0,2,0.06403392763457996,0.1886764705067736,0.2836712139244244
auth,19,0,0,1,0.09058605637925271,0.07567176572308566,0.031017868354950767
api_gateway,35,1,0,0,0.02105637191138781,0.12722553544764081,0.14173869731311084
database,18,1,0,1,0.07136186445688712,0.22863617537457404,0.24197844497379242
payments,13,1,1,2,0.056703742415160296,0.3043565891844961,0.0787017817882186
database,6,1,0,3,0.07648761305002788,0.3252636094964232,0.08801338725700877
database,17,0,0,3,0.028121329992858088,0.15294000177187955,0.3783545282503202
database,27,0,0,0,0.04513999638103926,0.19492660908246634,0.1440884101554422
auth,7,0,0,0,0.08103031373334708,0.22657095935998556,0.3987008804854235
payments,30,3,0,2,0.041951078481966476,0.03355918425156373,0.5781387788607907
database,24,1,0,1,0.046717972183061354,0.27301461104286767,0.14321473296899723
auth,20,1,0,0,0.04516366846832235,0.0679014835312458,0.2509360195556932
api_gateway,29,2,0,3,0.07959652969011623,0.03930333648754322,0.1663542625235425
auth,21,0,0,3,0.04349591063512168,0.2872471593063663,0.12163053643560374
auth,15,0,0,2,0.09416892084419493,0.29996143148224014,0.302601420050877
api_gateway,23,1,0,0,0.0378585627621257,0.14381545302516754,0.25311006410055953
auth,24,0,0,1,0.02708321403399593,0.2376317338244874,0.24687561994031976
api_gateway,8,2,0,0,0.044151571928416726,0.21799335322017407,0.42829112912503786
api_gateway,39,0,0,1,0.0128557310968712,0.17087961368520993,0.47698643075127
auth,11,1,0,2,0.00442954309969924,0.004649975007096308,0.20177875389766192
database,7,1,0,3,0.020067188777737163,0.14344395390484108,0.2755972267170968
payments,31,0,0,3,0.054684964127979664,0.16897831601235166,0.5066006316397316
api_gateway,27,1,0,3,0.07216792953213493,0.17641847570042118,0.6350642163076691
payments,16,3,0,3,0.01820578868229295,0.1438172578080014,0.4387347774182479
api_gateway,46,0,0,3,0.012048367567341574,0.06320181666492863,0.175646906381524
payments,10,2,0,5,0.06844888857335978,0.040322878855634105,0.14600023592692307
auth,4,0,0,2,0.06722715076341926,0.003948831429569277,0.24271765614582314
auth,15,0,0,0,0.09694001125661868,0.011385145878264447,0.13145681387229058
api_gateway,37,2,0,0,0.028734498719465932,0.19855710014635308,0.7589802501401605
api_gateway,18,0,0,1,0.05119230696247071,0.1657413482029715,0.1985912517013974
auth,12,1,0,3,0.014378517301619221,0.22017801708974594,0.11438772759346243
api_gateway,29,1,0,0,0.013333361859326338,0.14295358289933502,0.7478918626938329
api_gateway,10,0,0,2,0.06731286789896915,0.24608213666860407,0.4994454333512953
auth,3,0,0,2,0.04814936785493943,0.1705065137959862,0.12565415326163315
api_gateway,28,2,0,0,0.02914602821973577,0.05804438686111857,0.5577305002038498
payments,36,3,0,4,0.0506998171542735,0.32359109984548345,0.5776917776576407
auth,9,1,0,3,0.021005292017930523,0.11748056427646664,0.16268608934403317
database,13,0,0,6,0.04948895679118455,0.04299062212189528,0.41852562134876226
auth,20,0,0,2,0.02299251635455606,0.02556422607053127,0.3373762252466057
database,28,1,0,5,0.027311177758476603,0.24172526459882532,0.45337244714947683
database,20,0,0,3,0.060368509250908295,0.17752353641012364,0.19363973317700683
api_gateway,30,0,0,1,0.06068208555804341,0.22293985074073563,0.6740390225176895
api_gateway,39,1,0,0,0.00617351149054068,0.1104461147480757,0.5405642071441022
payments,19,3,0,2,0.06700330826169973,0.268389883794314,0.2791897651159764
database,4,1,0,5,0.048210592028376194,0.18636807240120593,0.06991769147174891
database,19,1,0,4,0.02729440436802846,0.12342568228700576,0.04666479563327279
auth,9,0,0,1,0.07899117002228051,0.29720866976975413,0.06250678820081038
api_gateway,23,2,0,0,0.025631940401398295,0.06147472767004136,0.5537633688549685
api_gateway,18,1,0,0,0.020668609209472635,0.08382917751457913,0.19278667995624288
payments,28,1,0,5,0.043026996847079994,0.19675038378432952,0.4404424883597994
api_gateway,17,0,0,3,0.07911248265596751,0.13572796624812056,0.6471521755030692
auth,11,1,0,2,0.07969747788958131,0.21638048804562515,0.17762737916799146
database,11,1,0,3,0.07216154395916347,0.05604184153261856,0.34336884561107917
api_gateway,45,0,0,3,0.02272326136527835,0.04591086307128958,0.22997004071402588
database,6,0,0,2,0.06289998625989822,0.10983566810963884,0.15199398408086154
database,29,0,0,1,0.07115104739385855,0.18968767559913538,0.3881646861411127
database,29,0,0,3,0.004329237424291952,0.3242608030676958,0.33210877223306234
database,11,0,0,5,0.06532264788537638,0.22465127256705691,0.4726177470082616
payments,13,2,0,5,0.09458830459628152,0.2581111021294252,0.38380725412459715
auth,14,1,0,1,0.033444618687832474,0.18946107292279812,0.056745906043617234
auth,14,0,0,1,0.03965637167970809,0.16770326777905253,0.36430655358773323
database,22,0,0,6,0.07467519913922076,0.2168234540480223,0.14715758034687051
payments,5,1,0,3,0.03757244201246452,0.1146642325148092,0.33197843978084624
auth,20,1,0,2,0.02593916074208559,0.1182725963504749,0.19126066640578454
auth,5,0,0,1,0.07083589360386612,0.06879568509229618,0.09076165436004117
auth,12,0,0,3,0.06181522902595574,0.2898036288382816,0.16583776309166037
auth,8,1,0,1,0.014418946390615306,0.1284527062386451,0.29142750129950923
database,16,1,0,3,0.07297618304199459,0.331170074191857,0.44361869651995806
payments,37,1,0,4,0.0038758458330016786,0.22224686187296117,0.3745640322894589
payments,28,2,0,1,0.1331627287007532,0.202066284609093,0.1138294026615129
api_gateway,42,0,0,3,0.010853810157519055,0.150520930231594,0.30257497961535407
auth,21,0,0,0,0.003048326031138804,0.1007763844871719,0.25951214331605055
database,28,1,0,6,0.04300518532661712,0.29880502328753406,0.3742864555280842
auth,14,0,0,2,0.011114782746710895,0.10926836434386332,0.09891885745577073
auth,4,0,0,1,0.02799296216564434,0.2210938787163455,0.30258700814176864
database,23,0,0,0,0.010903126204949595,0.28078512629644686,0.2587570195375628
database,24,1,0,6,0.031111826451211168,0.330535589204213,0.05517266780911718
auth,13,1,0,3,0.06279374932994601,0.07209683054756005,0.2761472819993102
api_gateway,34,1,0,2,0.07845462522275948,0.1735582705043408,0.26538844669481804
payments,15,1,0,1,0.09633144555040461,0.3939486264454408,0.236273782451367
payments,38,2,0,3,0.11584013352562586,0.1253002961955288,0.4233267909362358
auth,22,1,0,2,0.013062396686929179,0.2793474273331867,0.18984169785938695
database,28,1,0,3,0.06563146823991906,0.2432426355118656,0.27362351929358636
api_gateway,10,0,0,0,0.005471104986763864,0.1824331126424728,0.44124594727454913
auth,13,0,0,0,0.014730134571189303,0.2768619523463672,0.1303051289395567
payments,13,0,0,4,0.030930407385266825,0.06502682746539144,0.4744174584709101
payments,35,0,0,1,0.11501525345075035,0.17441931918903514,0.22313209304432685
database,11,1,0,4,0.06348215613395869,0.05250778744904677,0.4100430677688558
api_gateway,40,1,0,1,0.018507738527016385,0.10223575666653362,0.248982919943231
auth,18,0,0,3,0.054487328428573525,0.25272924064513413,0.30314099504992664
auth,19,1,0,1,0.06675482723343372,0.16172670156203814,0.09057115271121502
api_gateway,37,1,0,3,0.0755450949344486,0.047664355408162495,0.27507368714077896
auth,10,1,0,0,0.09656889165603694,0.08599105585447821,0.26911744950506916
api_gateway,47,0,0,3,0.036822170816907696,0.18498649551491003,0.30733046094987176
database,22,0,0,4,0.023660135781082402,0.27959560555401114,0.39418741713776023
auth,11,0,0,0,0.0007697802954712785,0.14939703832643056,0.09509840401695697
api_gateway,38,2,0,1,0.07614010041422688,0.12352879558843965,0.7448923840330042
auth,22,1,0,0,0.0780338247625157,0.19064490466394646,0.056830733644898115
database,13,0,0,2,0.07886140846598508,0.07581983065393816,0.17475337217675505
payments,7,1,0,3,0.00658216325531154,0.0676230996534823,0.2572595585588911
payments,28,1,0,0,0.09223545218504041,0.12521014188063254,0.3263912946859105
api_gateway,10,0,0,2,0.03869421732179105,0.1390890026860487,0.7542600211318339
api_gateway,21,1,0,3,0.05150976512512864,0.02643280451236632,0.2564971791669962
api_gateway,48,0,0,2,0.0033530872286212077,0.056900382807181404,0.30832397562508596
api_gateway,29,2,0,0,0.0100558316122366,0.10952704842648428,0.4188804996975589
database,15,0,0,2,0.05657606983592258,0.17453100728652904,0.28457269815131314
database,7,0,0,1,0.03783899688051791,0.15340635814073172,0.4677385826238859
api_gateway,30,1,0,1,0.03753640004957106,0.09838273649735857,0.36662884667375806
auth,5,0,0,2,0.0780206572201191,0.01914929760783406,0.09692339414192228
database,20,1,0,1,0.05615194750951789,0.32308305605929216,0.47886288956684236
database,11,0,0,2,0.004151779294810476,0.11441936353833726,0.35617534271251644
database,21,0,0,3,0.025858686165428343,0.041565581269012684,0.22641331083694036
api_gateway,22,2,0,0,0.05736026492456776,0.13654617565668736,0.27537454207992884
auth,6,0,0,1,0.008316173313246489,0.03889512014733859,0.3956667780609452
api_gateway,14,1,0,0,0.01837652692330029,0.05064582111221602,0.5040137487157215
auth,17,1,0,2,0.05719826853440127,0.11633494723391367,0.10728968267005982
api_gateway,16,0,0,1,0.00628822248711554,0.0652371437562369,0.7526489280843024
database,14,0,0,1,0.004367222164095725,0.03878406099282242,0.3835577671218874
api_gateway,18,0,0,2,0.07506388258620876,0.01856121874273453,0.3435607791383606
database,28,0,0,4,0.011229018510888046,0.10933904935351821,0.266877262203115
api_gateway,41,1,0,0,0.008212254265759649,0.1396001722316169,0.6984111810423436
api_gateway,16,1,0,2,0.016665679805888366,0.026372765093563677,0.2754942040468339
auth,23,1,0,0,0.0981808022717827,0.17866521036974573,0.08645035489108785
api_gateway,18,2,0,0,0.0740359557275233,0.15121168182741643,0.11178025149804079
api_gateway,20,0,0,1,0.00011379877937029548,0.2208376299796764,0.1411825049948497
api_gateway,16,0,0,3,0.0560218263785892,0.1419376427907185,0.4866201344900325
api_gateway,14,2,0,3,0.06641769812146839,0.00246428485884323,0.7688660858677342
database,22,1,0,2,0.03891230040776891,0.0812381370079216,0.3645931554093903
api_gateway,16,0,0,0,0.0272369426278439,0.19611721206150162,0.15981767270990221
database,10,0,0,6,0.018294009470929514,0.1680430561666544,0.4045393499467713
database,19,1,0,6,0.07980571042932284,0.1498626633400262,0.2821128814505782
api_gateway,42,1,0,3,0.043561810474262316,0.20729139108386813,0.24855325486394986
auth,6,0,0,3,0.033482785155535065,0.13897324364514238,0.22904506370831662
auth,11,0,0,1,0.08344499573477632,0.1465540919987259,0.1800443319394391
database,12,1,0,0,0.010605829381562435,0.17369718067009074,0.2605035610961121
payments,21,1,0,4,0.018189734003870504,0.08481114020089159,0.5987814133010356
database,27,1,0,6,0.04131556372730432,0.2032620717074432,0.40071851593572333
auth,20,1,0,0,0.08625892413413638,0.14309036732878336,0.21636070216579306
database,7,0,0,1,0.0008960892310588165,0.3132382325253526,0.15928938913654392
auth,15,0,0,1,0.02361719824828773,0.2289739720542519,0.3863337217223175
api_gateway,29,1,0,0,0.03267178619251118,0.24352042660473272,0.5100356706964576
api_gateway,45,2,0,2,0.027278283791944028,0.21278264166508742,0.3698785802450306
payments,38,2,0,4,0.12152101361181918,0.3131736690959469,0.3113751068509571
payments,13,2,0,1,0.04745631110815243,0.27718871750946694,0.4841152470094825
auth,19,1,0,1,0.09336575454082717,0.07949423187506491,0.03369769669767119
api_gateway,28,0,0,0,0.040393873345092014,0.06746222117209413,0.426330847388648
database,15,1,0,4,0.026102039292099092,0.139249136522733,0.3193894411590239
auth,20,1,0,3,0.005620955786622217,0.2273439917082798,0.06902228310348518
database,19,0,0,4,0.04487260224562968,0.2917531116016871,0.47907405134495346
database,6,1,0,4,0.0726409301971372,0.2841876130476524,0.3268867777980474
database,12,0,0,1,0.049258706678571615,0.31601840838201184,0.14977885750711273
payments,32,3,0,5,0.020759637895218685,0.08859741954385601,0.45835166031745606
api_gateway,35,2,0,0,0.04152305037507216,0.1600429611550717,0.18183494513812765
auth,19,1,0,3,0.0850118868056112,0.03545904315449563,0.2562986166190403
auth,16,0,0,2,0.03381157716595628,0.29686898454874194,0.17982993889557877
payments,8,3,0,4,0.03285887595898249,0.16286571938685002,0.2407180395560377
api_gateway,11,0,0,0,0.06702220739724506,0.039607373701301685,0.5991192051997012
auth,24,0,0,3,0.009325486978537079,0.06902178633111102,0.28351389541157246
auth,15,1,0,2,0.09461737047963453,0.033313916187569494,0.2148379976959217
api_gateway,43,0,0,1,0.026277976780037217,0.07218483061641368,0.648928791681795
database,28,0,0,5,0.050603955569484466,0.003583300901598385,0.33238013841077807
payments,7,0,0,5,0.06111118220320281,0.020907467024638617,0.28014573434392537
api_gateway,44,1,0,3,0.03763499317457047,0.24073418621992182,0.7267647066237567
auth,20,0,0,0,0.0007591416173914124,0.18655682564537274,0.3545042927460227
auth,17,1,0,1,0.06875449055283309,0.04818420794076112,0.22070630576255784
payments,5,2,0,3,0.08894771216332409,0.33862031032794515,0.5604048079760047
api_gateway,43,0,0,3,0.028375058678571864,0.0847739633099141,0.46567206600503375
database,20,1,0,2,0.05231778605686131,0.010039950773946498,0.3518477569054054
auth,20,1,0,3,0.039122822128348306,0.0073242944466666345,0.2651823806592072
auth,9,0,0,1,0.0889964607500909,0.12898192433553562,0.27760305627015625
payments,24,0,0,2,0.13611947645196382,0.3556522142819434,0.4603451861150911
auth,12,0,0,2,0.060436147496120474,0.10752067160814498,0.3233600452279143
payments,6,2,0,0,0.11882849074128676,0.013367197882023785,0.4760968924351378
database,20,0,0,6,0.0357689125985426,0.0380883657044615,0.17245671003101307
api_gateway,29,1,0,3,0.038799179399441934,0.06816379100773154,0.2562500746148492
database,13,1,0,5,0.029862288925817566,0.11349030024428672,0.3706614719150569
database,23,0,0,5,0.06511845385382391,0.14822326358975385,0.4535984664630414
database,5,1,0,4,0.06377456227263141,0.12368296042627043,0.29292599572933514
payments,12,0,0,2,0.07978994663291872,0.28157436293113236,0.28422770848572904
auth,19,0,0,3,0.026855410620967947,0.01758861012677518,0.18871741100410258
database,11,1,0,1,0.0563935853041419,0.24590546979319464,0.19061967207029795
database,6,1,0,2,0.04527175706840003,0.2148851783988039,0.4858169425396693
api_gateway,26,0,0,1,0.012788258946940072,0.031720367220897355,0.6425411331905249
auth,20,1,0,1,0.0105617045261736,0.22532114365440314,0.09807204411603625
payments,39,3,0,0,0.11171260974448834,0.1849827268260592,0.48250206227893383
payments,22,1,0,2,0.1093860373646352,0.22657747403465064,0.4473383826623271
auth,10,1,0,3,0.09011312392861719,0.10404221979537115,0.23844432759756404
auth,19,0,0,2,0.014874150987149748,0.09836661559114342,0.1805728995154746
auth,15,1,0,0,0.06340369734136087,0.13661032005106905,0.05884152568943994
api_gateway,10,0,0,0,0.03624013448164874,0.12752489304405512,0.43054634116163326
auth,5,0,0,2,0.0811016110262656,0.21716131149441517,0.05234869145338298
auth,23,0,0,0,0.0829425404186332,0.22063717550262638,0.06741619047310038
payments,23,0,0,3,0.028691605655609558,0.18441342723912482,0.28849242279592063
payments,28,1,0,2,0.01078600759746684,0.20229691934217775,0.5722455904125084
api_gateway,15,2,0,2,0.03370849677228607,0.17077010351165955,0.7771765252997761
auth,8,0,0,1,0.07000340409648555,0.1937081605151754,0.06231875573812881
auth,5,1,0,3,0.0017589916212524593,0.2196652680158584,0.04716961267428724
auth,11,0,0,3,0.056572791134429236,0.12976934978052942,0.11632184639656781
database,5,0,0,6,0.0034882706868970105,0.23913016789135685,0.0528443947297744
payments,18,3,0,4,0.1254659606064185,0.11938026445910421,0.18333034763796596
api_gateway,12,1,0,0,0.051659361388695646,0.18443098915558492,0.28806118434043126
database,25,0,0,6,0.032069059104394115,0.13781614013284713,0.14514315541443867
api_gateway,30,1,0,3,0.06929019692877467,0.0767061297483135,0.1980245070211739
payments,20,3,0,1,0.05746040545897601,0.29187985097868835,0.10133046614840452
auth,14,1,0,2,0.05292555409507502,0.1987114873188747,0.14409151251471203
auth,18,0,0,2,0.08858827375717444,0.08532609717113747,0.25509637855760725
auth,21,0,0,0,0.0781043121076968,0.009162593444921508,0.10156894892158393
auth,21,1,0,1,0.05408120707980756,0.1320099459012016,0.06854316886495418
api_gateway,26,0,0,3,0.05594576187445279,0.11182739724706509,0.15687949188508427
api_gateway,36,2,0,1,0.03863281746802371,0.14148627838966832,0.47067802867676134
database,4,1,0,0,0.0691725286188811,0.22977440940261057,0.3669381821965067
database,13,0,0,6,0.0662168952650726,0.13725044188252397,0.1086084496462087
auth,8,0,0,3,0.044433516708297,0.05731354819658859,0.14190849053747395
database,22,1,0,4,0.02266871975699039,0.022565390633222885,0.04326956366041545
auth,11,1,0,3,0.0372932132470092,0.021308297400384323,0.1653091961721772
database,14,0,0,5,0.011416028786348065,0.266733484703602,0.3458763405691337
auth,10,0,0,1,0.0929652877790556,0.27970556937037316,0.27780680354449483
auth,20,0,0,3,0.025653261761097848,0.0456179183334097,0.3979892602371734
database,12,0,0,2,0.034009351912943776,0.0018712151513787078,0.26750831710100814
payments,34,2,0,2,0.08863741392408402,0.1391874664620866,0.4955381195260751
payments,23,3,0,4,0.11508500912388345,0.2340486643708499,0.25599488384807256
database,26,0,0,4,0.023679438573258296,0.02425087108160921,0.1185343886015365
api_gateway,11,1,0,1,0.07108621886693417,0.175839427618215,0.22241902747607828
api_gateway,12,0,0,0,0.06880136560088852,0.16890840386106112,0.6163645543194065
database,11,1,0,0,0.06615030562077015,0.20960927734960189,0.0890443936797072
api_gateway,28,2,0,3,0.0647507512848989,0.14147455452882046,0.20798540825051098
api_gateway,44,1,0,0,0.045195623845271156,0.24728272227668024,0.2419215788703123
payments,30,3,0,3,0.019632170783036394,0.2837257179213934,0.3675379488580036
database,13,0,0,5,0.037494441497025986,0.028405793812764975,0.31815020383764425
auth,13,0,0,3,0.002633870174855202,0.13297720240780034,0.10807853824537092
payments,22,0,0,4,0.10040225261441942,0.29672259009846885,0.4231549519924383
database,9,0,0,5,0.06944924585787844,0.19531688443601855,0.37922859694433303
api_gateway,49,1,0,2,0.02581400009714634,0.016195523631171882,0.41986713059704683
api_gateway,26,0,0,3,0.005683026198341885,0.08926422432662234,0.3690285707151092
database,27,0,0,1,0.055882268566539176,0.1069376513757604,0.3387086733233949
auth,5,0,0,2,0.09300268378881624,0.047030831200500674,0.19880991956312896
api_gateway,44,1,0,2,0.03763348477142251,0.02890388950417616,0.38297721652197336
auth,21,1,0,2,0.011790631182028423,0.25587212631762446,0.18177585195490695
database,17,0,0,4,0.05229035458538523,0.012538255649704753,0.4963529132283952
payments,27,2,0,1,0.12567620713582778,0.33422828398582416,0.4094189126320361
database,8,1,0,2,0.03780623479100283,0.02048610874638184,0.4081840097905612
auth,5,1,0,3,0.0037949730239870806,0.07493070385779459,0.07148075704971527
api_gateway,25,2,0,1,0.009727343151929588,0.19892419047684498,0.7250435345032751
payments,25,0,0,3,0.055775517684962916,0.39771519430442365,0.34074641064514055
payments,35,2,0,1,0.08703427982987126,0.06837795742703433,0.5724752551327122
api_gateway,30,1,0,1,0.06767564474217229,0.04980350562469105,0.24308272696749983
auth,3,0,0,1,0.04390706147419396,0.2957445317440547,0.3659106174811205
database,8,1,0,3,0.0015159324275847564,0.07196982851476963,0.48972414500971595
database,4,0,0,1,0.04354175154406605,0.17479965894924496,0.044052143401017506
payments,25,1,0,0,0.12024638847470509,0.32474467993303363,0.1181665568454417
database,11,1,0,1,0.06809551761414138,0.12888056620629113,0.07056109475277382
database,13,1,0,4,0.023927097379507736,0.3226268865133528,0.49868302706713735
payments,20,1,0,1,0.007394949361375491,0.24256391069752015,0.5557818806817901
payments,15,2,0,1,0.04027501142962431,0.3904055702395177,0.14802820440137088
payments,36,0,0,0,0.1341137053886768,0.10408454717430145,0.08894808576217048
auth,13,1,0,3,0.005164179722275664,0.24931603226920146,0.19284910070853784
api_gateway,31,1,0,0,0.03807470260876678,0.016758150576581282,0.5894572021715887
auth,9,0,0,2,0.05941593578796515,0.03724805596434324,0.23202249806742736
auth,3,0,0,1,0.06102489782898049,0.23844907848129804,0.0876274111256094
auth,24,1,0,3,0.014542285909543984,0.25999707720867193,0.13099330102697432
auth,13,1,0,3,0.012068846784624044,0.2695835422902667,0.21920275183133986
auth,14,1,0,0,0.06948870858072802,0.19505343778830359,0.2524059127078284
payments,12,2,0,0,0.13324082947672589,0.35502522872647657,0.09967520816449016
auth,14,1,0,2,0.008828249858491644,0.06210024946741355,0.18981229489799134
database,13,0,0,5,0.03845476290779429,0.20065331561455196,0.2640424832741866
database,28,0,0,3,0.07511127995722458,0.06500587335731203,0.30008664888289177
api_gateway,46,0,0,2,0.06735126092658435,0.0891934285021285,0.23302379922542432
database,29,1,0,5,0.06391305342286825,0.2907728364754215,0.11969494835298755
payments,5,2,0,1,0.005754233218196197,0.224096585513221,0.5220958303375032
database,6,1,0,4,0.004258182790042478,0.2929510040523214,0.1869381998416888
payments,15,0,0,4,0.008457278077984737,0.1581956304734281,0.5200108429176822
payments,35,2,0,5,0.10666827255229287,0.3840047523276502,0.23100273417311773
auth,21,0,0,0,0.09424578385332963,0.0247039487237359,0.08534819007794386
database,8,0,0,6,0.01625660746083449,0.09172482427575188,0.25127452862572885
auth,19,0,0,3,0.06925773793969058,0.07261199783281398,0.278090031488944
database,26,1,0,3,0.022044465229752487,0.14338697653811122,0.29779435856329944
payments,30,0,0,1,0.07558331951869103,0.3064103598077186,0.054592355632573315
auth,9,1,0,1,0.0828694942244002,0.18743997662182446,0.22803855465845138
api_gateway,39,0,0,2,0.011850967638030969,0.2105923110672563,0.2404251190247612
auth,13,1,0,0,0.04572608045918206,0.08141070450751692,0.23782654869504566
api_gateway,39,1,0,1,0.04750021121441301,0.1190403399647097,0.7456671909705955
payments,21,2,0,1,0.005912637768054446,0.15525323240089972,0.32142520023993915
api_gateway,24,0,0,2,0.025305397942990027,0.1264381214580748,0.16717873213829104
auth,15,0,0,1,0.022099815752363517,0.2704932533310928,0.060947943515808796
database,7,0,0,1,0.04814297315256926,0.08001737031030579,0.4374258580586515
auth,7,0,0,0,0.06224833190290374,0.13348999702052655,0.34249132463736986
database,20,1,0,3,0.01369485787229742,0.08937020265267179,0.2236239481457872
database,14,0,0,0,0.01879494215591323,0.25107981267974144,0.48411028586194743
payments,5,2,0,3,0.13263677608934313,0.09080051973536825,0.35208819925784185
api_gateway,48,1,0,1,0.01564383891017779,0.12751763474123823,0.6408114697752654
database,13,0,0,1,0.06794286657244174,0.1381663450073248,0.420220996846339
auth,21,0,0,0,0.0739289628746437,0.029778044792758473,0.05260961903350522
auth,6,1,0,3,0.008745015650275368,0.09193731940513518,0.3808366128717219
